text,label
how much are they need to pay for SURE COMFORT INSULIN SYRINGE/U-100/1ML/30G X 5/16 SYN and ABILIFY MYCITE STARTER KIT TAB and SURE COMFORT INSULIN SYRINGE/U-100/1ML/30G X 5/16 SYN and ABILIFY MYCITE STARTER KIT TAB?,rx_drug_price
I'm trying to get a NATURAL FIBER LAXATIVE POW and EQ ALLERGY RELIEF CAP,drug_dosage_instructions
Excuse me? more slowly,rephrase
more information on VECTIBIX INJ and GNP FIBER THERAPY TAB?,drug_information
how to find this store from my home address 3700 BRADFORDVILLE RD,store_directions
Can you repeat that last part? more clearly,rephrase
What time zone does the store at 20 KINDERKAMACK ROAD fall into?,store_timezone
What drugs should I avoid while taking RA FEVER FLASH DIGITAL THERMOMETER MIS and CERTAINTY UNDERPADS/MEN &WOMEN/EXTRA LARGE/30-36 MIS?,drug_interactions
I want to understand if there's an interaction between 2 medications of MEDIPORE DRESS-IT DRESSING COVERS 3-7/8X7-7/8 TAP and BIO-DTUSS DMX LIQ that I took today?,drug_interactions
I want to transfer my METHOTREXATE SODIUM TAB and ADRENALIN SOL this time to a different Pharmacy walgreens out of state,external_rx_transfer
Are there any billing issues at the store in HAMPTON?,store_faq
refill QC PETROLEUM JELLY GEL and ALEVE CAP,rx_refill
transfer or receive a new NAPROXEN/ESOMEPRAZOLE MAGNESIUM TAB and CORTIFOAM AER prescription,internal_rx_transfer
I want to know if a ZANAFLEX CAP and FORMOTEROL FUMARATE NEB  is okay if it's been in the fridge with no electricity?,drug_usage
what are the hours of operation for the pharmacy tomorrow at 3655 W. CRAIG RD.,store_hours
I would like to know which other pharmacy i can refill my POLYETHYLENE GLYCOL 1450 POW and CORN CUSHIONS PAD if you do not have it in stock,external_rx_transfer
Can I cancel my COVID19  vaccine appointment at the professional employer organization?,cancel_vaccine_appointment
What is the price per pill of PROPRANOLOL HYDROCHLORIDE SOL and CURITY NON-ADHERING DRESSING 5X9 PAD?,rx_drug_price
help me schedule an appointment for a Typhoid  vaccine,create_vaccine_appointment
Can I get a COVID19  vaccine appointment at a hospital?,create_vaccine_appointment
Why could PKU AIR20 GOLD LIQ and EQ GAS RELIEF INFANTS SUS not be filled?,rx_action_notes_status
butalbital-aspirin-caffeine,drug_information
Can you repeat that last part?,rephrase
still tired of them MONTELUKAST SODIUM CHW and EMBRACE PRO GLUCOSE CONTROL SOLUTION LIQ  and MONTELUKAST SODIUM CHW and EMBRACE PRO GLUCOSE CONTROL SOLUTION LIQ?,drug_side_effects
can you help me with the direction to this store at DEMOTTE city,store_directions
perfect thank you,thank
I need to change my I need to change my vaccine appointment for Shingles-(Shingrix) ,cancel_vaccine_appointment
check MMR  vaccination records,get_vaccine_appointment
Put me on hold  please.  until the next available representative is free.,hold_on
opening hours on Juneteenth National Independence Day - June 19,store_hours
How do I cancel my Typhoid  vaccine appointment at the fully-insured plan?,cancel_vaccine_appointment
co-pay issue at LILBURN store,store_faq
I am going to be late for my TetanusDiphtheria-(booster)  vaccination appointment,get_vaccine_appointment
I need to have my KISQALI FEMARA 600 DOSE PAK and CLINDAMYCIN PHOSPHATE LOT mailed to me?,rx_delivery
Waiting for a ZONAS POROUS TAPE 1 X 10YDS TAP and ICOSAPENT ETHYL CAP that would have been sent to you about 30 minutes ago. I need the medication ASAP.  Thanks,rx_expedite
Can NATURAL SENNA LAXATIVE TAB and 8 HOUR PAIN RELIEVER TAB help with my ailment?,drug_usage
I would like to find out when HPV-(Quadrivalent)  scheduled for,get_vaccine_appointment
vaccine appointment for Polio ,get_vaccine_appointment
I need to cancel an order of the same TRACLEER TAB and EQ BLOOD PRESSURE MONITOR/WRIST MIS?,rx_cancel
LUMINEUX SENSITIVITY MOUTHWASH LIQ and CENTRUM ADULT LIQ  side effect?,drug_side_effects
How do I cancel my Tdap  vaccine appointment at the health fair?,cancel_vaccine_appointment
Can you tell me the time zone for the store at 1555 40TH STREET?,store_timezone
cancel MIGRANAL SPR and ESSENTIAL ONE DAILY MULTIVITAMIN TAB prescription ordered today?,rx_cancel
get pharmacist my insurance to cover for the LUMINEUX WHITENING TOOTHPASTE PST and BD INSULIN SYRINGE/0.5ML/29G X 12.7MM SYN?,drug_insurance_coverage
Which time zone is the store at GAINESVILLE located in?,store_timezone
Where can I find the pharmacy in ELLENWOOD?,store_address
what are the hours for tomorrow at MATHIS location,store_hours
need to ask pharmacist about medication,live_pharmacist
yes Opera and a pharmacist please,live_pharmacist
Pharmacy department hours,store_hours
timing to pick up prescription at LAS VEGAS city,store_hours
Hello  this is Physician  What is the proper way to dispose of TRUE VITAMIN D3 TAB?,healthcare
Why is the POLYSORBATE 20 SOL and ASPERCREME MAX STRENGTH SPR unable to be filled?,rx_action_notes_status
when did my prescriber deny the request for PAIN RELIEVER PM TAB and EASY TOUCH INSULIN SYRINGE/U-100/0.5ML/31G X 5/16 MIS?,rx_action_notes_status
in antibiotic mixed with a PARAFFIN MIS and GNP ANTIBIOTIC + PAIN RELIEF CRE that I take every day that they want me to cut in half questionable?,drug_usage
Where can I find the store address in OCALA?,store_address
She wants to check about a side effect of a PCCA PRACAMAC BASE OIL and ESTRIOL MICRONIZED POW?,drug_side_effects
Can I get a Tdap  vaccine appointment at a community center?,get_vaccine_appointment
move a THIAMINE HYDROCHOLRIDE INJ and GNP STERILE LANCETS 33G MIS prescription another location located in California,internal_rx_transfer
I would like to transfer my MEDNEB COMPRESSOR NEBULIZER/DISPOSABLE NEB KIT MIS and CURITY ELASTIC BANDAGE/REMOVABLE CLIP 2X4-1/8YD MIS prescription that were inadvertently sent to Florida the bun Beach,internal_rx_transfer
Need to take SEVELAMER HYDROCHLORIDE TAB and J & J GAUZE SPONGES 12-PLY 4 X 4 MIS by 1 pm for 3 pm dental appointment?,drug_dosage_instructions
how to find this store from my home address 2330 SOUTH MAIN STREET,store_directions
Can I cancel my Hepatitis-A & B  vaccine appointment at the catastrophic health plan?,cancel_vaccine_appointment
I want to cancel my POLY-VENT DM TAB and DIMERCAPTOSUCCINIC ACID POW which already picked up?,rx_cancel
a side effects of PURE AIR MINI NEBULIZER MIS and COMFORT TOUCH PEN NEEDLES/32G X 8MM MIS?,drug_side_effects
I need my OLOPATADINE HCL SPR and ANTI-DANDRUFF SHAMPOO SHA prescription soon  I need it today,rx_expedite
need to know why SYSTANE COMPLETE PF SOL and CLINDAMYCIN/SODIUM CHLORIDE INJ can't be filled?,rx_action_notes_status
how long th estore open on Easter Sunday - March 31 at NEPTUNE BEACH location?,store_hours
Wednesday's pharmacy hours at CHARLOTTESVILLE city,store_hours
To take STOMACH RELIEF PLUS SUS and CLINDAMYCIN PHOSPHATE/BENZOYL PEROXIDE GEL   what are instructions?,drug_dosage_instructions
How much PROPIMEX-2 POW and AMLODIPINE/VALSARTAN/HCTZ TAB  should I take daily?,drug_dosage_instructions
vaccine appointment details,get_vaccine_appointment
transfer TRETINOIN MICROSPHERE GEL and EQ ALLERGY & CONGESTION RELIEF TAB prescriptions from Walgreens,external_rx_transfer
I didn't quite understand.?,rephrase
I'd like to check prescription,rx_status
What is the zip code for the pharmacy in ORANGE?,store_address
Could you provide more context?,rephrase
leave voicemail for pharmacy,live_pharmacist
Is my home store located at following address 4040 E. CHAPMAN AVE. correct?,store_address
Could you put me on hold?  and I will hold for a while.,hold_on
I need an auto refill sooner than the date it's currently scheduled for MONOJECT LIFESHIELD BLUNTCANNULA/LUER LOCK SYR/3ML/18G X 1 MIS and EQ COMPLETE CHEWABLE MULTIVITAMIN CHILDRENS CHW ?,rx_expedite
when will it be ready to rpick up my KERALAC CRE and ACE BACK STABILIZER LARGE/XL MIS?,rx_status
Could you put me on hold until you're free?  and I'll wait on hold until someone can assist me.,hold_on
I need delivery of OXYCODONE HYDROCHLORIDE CAP and ADVANCED HAND SANITIZER GELI am ill?,rx_delivery
the check on a PROCARDIA XL TAB and AFRIN ALLERGY SINUS SPR  on the side effects?,drug_side_effects
Please hold my call.  thank you.,hold_on
change pickup location for SM DENTURE CLEANSER TAB and EASY TOUCH HYPODERMIC NEEDLES 22GX1 MIS,internal_rx_transfer
How much ROPINIROLE HCL TAB and BRONKAID MAX TAB  should I take daily?,drug_dosage_instructions
no that will be fine November 17th bye,thank
transfer a OLANZAPINE ODT TAB and GNP ALL DAY ALLERGY CHILDRENS SOL prescription from a different location,internal_rx_transfer
do you have VITAMIN C TR TAB and BD HYPODERMIC NEEDLES 18GX1 NDL available oh my God?,drug_availability
Can I get a Meningitis-(Group B)  vaccine appointment at a hospital?,get_vaccine_appointment
I'm going to wait on hold until someone can help me.,hold_on
Can I take PAROXETINE HCL TAB and GRAFCO SILVER NITRATE APPLICATOR MIS  with alcohol?,drug_interactions
how to take a METROCREAM CRE and COLD & HOT MEDICATED PATCH EXTRA STRENGTH PAD?,drug_usage
any action required for filling the NASAL ALLERGY 24 HOUR MULTI-SYMPTOM SPR and CALCIUM CITRATE TETRAHYDRATE POW?,rx_action_notes_status
Can I cancel my Rabies  vaccine appointment at the VA health plan?,cancel_vaccine_appointment
What is the dosage for taking RA DOUBLE ANTIBIOTIC OIN and FT 8 HOUR PAIN RELIEF TAB?,drug_dosage_instructions
Wednesday's pharmacy hours at ROSSLYN city,store_hours
VARISOFT INFUSION SET 32/13MM SET and CULTURELLE DIGESTIVE HEALTH PROBIOTIC CAP prescriptions delivered to the wrong address?,rx_delivery
Explain it to me like I'm a beginner.,rephrase
I would like to know what SIMILAC SENSITIVE LIQ and J & J DENTAL FLOSS WAXED MIS stands for?,drug_information
How do I find out if I need a second dose of RSV-(Respiratory Syncytial Virus) ?,create_vaccine_appointment
please provide the status for LIPOFEN CAP and FLUOCINONIDE CRE,rx_status
questions about side effects of RESTORA CAP and HYDROCORTISONE POW?,drug_side_effects
will you fill my PROCTOCORT CRE and EQ SPACE CHAMBER ANTI-STATIC MIS?,rx_refill
check on status of 2 drugs,rx_status
change pickup location for TRIPLE ANTIBIOTIC PLUS MAXIMUM STRENGTH OIN and GNP MUCUS RELIEF PE TAB,internal_rx_transfer
what type of Co vaccinations are they giving,available_vaccine
I would like to cancel my HPV-(9valent)  immunization appointment for tomorrow,cancel_vaccine_appointment
My bad  could you say that again? in a different way,rephrase
I need to speak to a store employee about a item that i lost at READING.,store_connect
transfers prescription,internal_rx_transfer
One more time? again  please,rephrase
Can you tell me if the store at 40044 HIGHWAY 49 is in the MST time zone?,store_timezone
need to know how many refills I have left,rx_refill
prescriptions refilled I know are NORVIR TAB and CINRYZE SOL and NORVIR TAB and CINRYZE SOL,rx_refill
inventory for NICOTINE POLACRILEX GUM and EARWAX REMOVAL SOL Capsule?,drug_availability
Can you tell me if the store in SAN LUIS OBISPO is in the MST time zone?,store_timezone
PAIN RELIEVING/LIDOCAINE CRE and ELBOW COMPRESSION/LARGE MIS was a transfer from CenterWell Pharmacy,external_rx_transfer
Is the store at 14219 in the CST time zone?,store_timezone
we got a call from retail store at FORT DODGE.,store_connect
check the question about ZEVRX PEN NEEDLES 31G X 5MM MIS and AQUANAZ TAB side effects?,drug_side_effects
how about the store hours on the Eid al-Fitr - April 10?,store_hours
I'm trying to transfer my TURMERIC CAP and CONTOUR BLOOD GLUCOSE MONITORING SYSTEM MIS to a different Pharmacy,external_rx_transfer
a side effects of PROCRIT INJ and GLUCAGEN HYPOKIT INJ?,drug_side_effects
I need to get a MM LANCING DEVICE MIS and GNP ITCH RELIEF SPRAY EXTRA STRENGTH SPR a little earlier than its due,rx_expedite
Can you provide the store fax number at 44646?,store_faq
What does QC MEGA CLEAN TOOTHBRUSH/SOFT MIS treat for?,drug_information
price of medication of NEXLETOL TAB and FLUOCINONIDE EMULSIFIED BASE CRE?,rx_drug_price
Starbucks our best,thank
How do I schedule a COVID19  vaccine appointment at a vaccination site?,create_vaccine_appointment
walk-in appointment for Mpox  vaccine,create_vaccine_appointment
no they'll be fine I just wanted to know if it was ready thank you,thank
I got a message that my LORATADINE CHILDRENS CHW and JEVTANA INJ cannot be reordered yet?,rx_action_notes_status
Ask for a drug interaction for TIVICAY PD TAB and IBUPROFEN TAB?,drug_interactions
hold on just a minute,hold_on
I need to get RA CETIRI-D TAB and CLEVER CHOICE LUMBAR BACK BRACE MIS prescription pulled from different Pharmacy and put into your system,external_rx_transfer
I'm calling about my SV D-MANNOSE CAP and APEXICON E CRE prescription. I'm out of town and I'm in Salford  Louisiana. You have a prescription that you will fill over there  but I need to transfer it other pharmacy here so I don't have to pay out of pocket.,external_rx_transfer
Is the HPV-(Quadrivalent)  immunization shot available?,available_vaccine
I don't know what I do with this I'm just going around to the circle they should just drive up there tell me about a directions for 702 E TYLERCORNER OF MURCHISON STREET.,store_directions
Is the store at 1601 WEST FLAGLER STREET in the PST time zone?,store_timezone
How do I sign up for the rewards program at SEVIERVILLE store?,store_faq
I just want to know what NEURAGEN GEL and EYE ITCH RELIEF DRO is doing for me?,drug_usage
Can I get the Meningitis  vaccine at your pharmacy?,available_vaccine
I'd like to pick up a couple of items from the front section of the store at ST. LOUIS,store_connect
please I want to,hold_on
speak with a pharmacist about drug interaction of RA ACID REDUCER MAXIMUM STRENGTH TAB and COZIMA CRE?,drug_interactions
I take 75 mcg tablets but I can't remember why I'm taking SURELIFE BLOOD PRESSURE MONITOR/ARM MIS can you provide info?,drug_information
Where can I find the store address in FORT MYERS?,store_address
why don't I get text message saying it's ready,rx_status
I want to get some information about SUNLENCA INJ and HYOSYNE ELX?,drug_information
talk to the pharmacist about my cost for SLEEP TABS TAB and CIMETIDINE 200 TAB and SLEEP TABS TAB and CIMETIDINE 200 TAB would?,rx_drug_price
I would like to cancel my Flu  immunization appointment for tomorrow,cancel_vaccine_appointment
Are QC OLOPATADINE HYDROCHLORIDE SOL and CEFTAZIDIME VIA effective?,drug_information
talk to a pharmacist about adding my insurance for VANCOMYCIN INJ and CANE TIPS 3/4 MIS  prescription?,drug_insurance_coverage
Could I be put on hold  please?  until you have a moment.,hold_on
what is the price of KYLEENA IUD and DR SCHOLLS PLANTAR FASCIITIS INSOLE/WOMEN/SIZE 6-10 MIS?,rx_drug_price
TIGER BALM ULTRA STRENGTH OIN and GNP PINK BISMUTH TAB  information please?,drug_information
transfer or receive a new PAROXETINE HCL ER TAB and CARTIA XT CAP prescription,internal_rx_transfer
Transfer TRALEMENT INJ and CRYODOSE TA AER prescription to another location at buffalo grove location,internal_rx_transfer
How do I schedule a Meningitis  vaccine appointment at a vaccination site?,create_vaccine_appointment
How do I contact customer service at the store in 2878 VISTA BLVD?,store_faq
Can I cancel my Hepatitis-A & B  vaccine appointment at the employer-sponsored plan?,cancel_vaccine_appointment
I will wait on hold until you're free.  thank you.,hold_on
Can you give me the location of the pharmacy in 72022 postal code?,store_address
How do I check if my HPV-(9valent)  vaccine appointment was rescheduled?,get_vaccine_appointment
Can I schedule a Polio  vaccine for multiple people?,create_vaccine_appointment
yeah that's why I'm calling to check with the pharmacist,live_pharmacist
when can I take my QC MUSCLE RUB CRE and ALKA-SELTZER HEARTBURN RELIEFCHEWS EXTRA STRENGTH CHW?,drug_usage
Connect me to the store on 4186 IL ROUTE 83 BLDG D in HERMOSA BEACH.,store_directions
Can I get the store address for the pharmacy in CRAWFORDVILLE?,store_address
refill the prescription for TUSSLIN LIQ and ARMOUR THYROID TAB,rx_refill
I need to know what time I can pick up my prescriptions,rx_status
One more time  please? again  please,rephrase
Why is the TOBRADEX ST SUS and HM POVIDONE-IODINE SOL on hold?,rx_action_notes_status
What symptoms does SIMPLY SALINE BABY AER and ELECTROLYTE SOLUTION SOL treat?,drug_usage
